amfi_code,date,rolling_sharpe,scheme_name
102886,2026-01-26,0.31631570578208684,UTI Mid Cap Fund - Regular - Growth
102886,2026-01-27,0.6455342578821385,UTI Mid Cap Fund - Regular - Growth
102886,2026-01-28,0.9222948348748261,UTI Mid Cap Fund - Regular - Growth
102886,2026-01-29,0.7934766087042313,UTI Mid Cap Fund - Regular - Growth
102886,2026-01-30,0.45858043714227037,UTI Mid Cap Fund - Regular - Growth
102886,2026-01-31,0.4585804371422704,UTI Mid Cap Fund - Regular - Growth
102886,2026-02-01,0.4968221644085376,UTI Mid Cap Fund - Regular - Growth
102886,2026-02-02,0.6572780014117479,UTI Mid Cap Fund - Regular - Growth
102886,2026-02-03,1.1526086367900823,UTI Mid Cap Fund - Regular - Growth
102886,2026-02-04,1.3884377326456483,UTI Mid Cap Fund - Regular - Growth
102886,2026-02-05,1.245792421053204,UTI Mid Cap Fund - Regular - Growth
102886,2026-02-06,1.0473980432745107,UTI Mid Cap Fund - Regular - Growth
102886,2026-02-07,1.0473980432745105,UTI Mid Cap Fund - Regular - Growth
102886,2026-02-08,1.0863215918042974,UTI Mid Cap Fund - Regular - Growth
102886,2026-02-09,1.4315658166452725,UTI Mid Cap Fund - Regular - Growth
102886,2026-02-10,1.7091762067057659,UTI Mid Cap Fund - Regular - Growth
102886,2026-02-11,1.7709343855780695,UTI Mid Cap Fund - Regular - Growth
102886,2026-02-12,1.7488962367689023,UTI Mid Cap Fund - Regular - Growth
102886,2026-02-13,1.7137735943780983,UTI Mid Cap Fund - Regular - Growth
102886,2026-02-14,1.7137735943780983,UTI Mid Cap Fund - Regular - Growth
102886,2026-02-15,1.6370288633942545,UTI Mid Cap Fund - Regular - Growth
102886,2026-02-16,1.8248486678371705,UTI Mid Cap Fund - Regular - Growth
102886,2026-02-17,1.7943238491667248,UTI Mid Cap Fund - Regular - Growth
102886,2026-02-18,2.184263642535487,UTI Mid Cap Fund - Regular - Growth
102886,2026-02-19,1.8295979162251295,UTI Mid Cap Fund - Regular - Growth
102886,2026-02-20,1.9110956359970672,UTI Mid Cap Fund - Regular - Growth
102886,2026-02-21,1.9110956359970668,UTI Mid Cap Fund - Regular - Growth
102886,2026-02-22,1.849107620463743,UTI Mid Cap Fund - Regular - Growth
102886,2026-02-23,2.1251186614153554,UTI Mid Cap Fund - Regular - Growth
102886,2026-02-24,2.231427782451161,UTI Mid Cap Fund - Regular - Growth
102886,2026-02-25,2.168657445041989,UTI Mid Cap Fund - Regular - Growth
102886,2026-02-26,2.3690421695737465,UTI Mid Cap Fund - Regular - Growth
102886,2026-02-27,2.472313622116319,UTI Mid Cap Fund - Regular - Growth
102886,2026-02-28,2.472313622116319,UTI Mid Cap Fund - Regular - Growth
102886,2026-03-01,2.766846828873901,UTI Mid Cap Fund - Regular - Growth
102886,2026-03-02,2.7652401974780054,UTI Mid Cap Fund - Regular - Growth
102886,2026-03-03,2.9356414663420933,UTI Mid Cap Fund - Regular - Growth
102886,2026-03-04,2.4598889958176193,UTI Mid Cap Fund - Regular - Growth
102886,2026-03-05,2.2526853230522517,UTI Mid Cap Fund - Regular - Growth
102886,2026-03-06,2.4499556730903866,UTI Mid Cap Fund - Regular - Growth
102886,2026-03-07,2.4499556730903866,UTI Mid Cap Fund - Regular - Growth
102886,2026-03-08,2.2166270799058134,UTI Mid Cap Fund - Regular - Growth
102886,2026-03-09,2.42626599727987,UTI Mid Cap Fund - Regular - Growth
102886,2026-03-10,1.6613462278661835,UTI Mid Cap Fund - Regular - Growth
102886,2026-03-11,1.3649502641257574,UTI Mid Cap Fund - Regular - Growth
102886,2026-03-12,1.49846806456131,UTI Mid Cap Fund - Regular - Growth
102886,2026-03-13,1.6771832380915015,UTI Mid Cap Fund - Regular - Growth
102886,2026-03-14,1.6771832380915015,UTI Mid Cap Fund - Regular - Growth
102886,2026-03-15,1.5197265718184387,UTI Mid Cap Fund - Regular - Growth
102886,2026-03-16,0.7735817110810153,UTI Mid Cap Fund - Regular - Growth
102886,2026-03-17,0.8302753286650498,UTI Mid Cap Fund - Regular - Growth
102886,2026-03-18,0.5963571417518464,UTI Mid Cap Fund - Regular - Growth
102886,2026-03-19,0.4919115635209609,UTI Mid Cap Fund - Regular - Growth
102886,2026-03-20,0.3838303503200926,UTI Mid Cap Fund - Regular - Growth
102886,2026-03-21,0.3838303503200926,UTI Mid Cap Fund - Regular - Growth
102886,2026-03-22,0.3384521100155347,UTI Mid Cap Fund - Regular - Growth
102886,2026-03-23,0.09906715362414306,UTI Mid Cap Fund - Regular - Growth
102886,2026-03-24,-0.3346355353191629,UTI Mid Cap Fund - Regular - Growth
102886,2026-03-25,-0.6817047702702812,UTI Mid Cap Fund - Regular - Growth
102886,2026-03-26,-0.9929886528376292,UTI Mid Cap Fund - Regular - Growth
102886,2026-03-27,-0.8526636251990894,UTI Mid Cap Fund - Regular - Growth
102886,2026-03-28,-0.8526636251990894,UTI Mid Cap Fund - Regular - Growth
102886,2026-03-29,-0.5984805432987781,UTI Mid Cap Fund - Regular - Growth
102886,2026-03-30,-1.1936941340440494,UTI Mid Cap Fund - Regular - Growth
102886,2026-03-31,-1.0100972291140686,UTI Mid Cap Fund - Regular - Growth
102886,2026-04-01,-1.3745090778403442,UTI Mid Cap Fund - Regular - Growth
102886,2026-04-02,-1.0413400844995786,UTI Mid Cap Fund - Regular - Growth
102886,2026-04-03,-1.4673630807781124,UTI Mid Cap Fund - Regular - Growth
102886,2026-04-04,-1.4673630807781124,UTI Mid Cap Fund - Regular - Growth
102886,2026-04-05,-1.6160247146571856,UTI Mid Cap Fund - Regular - Growth
102886,2026-04-06,-1.2648258649048645,UTI Mid Cap Fund - Regular - Growth
102886,2026-04-07,-1.8410452282843268,UTI Mid Cap Fund - Regular - Growth
102886,2026-04-08,-2.0773777472834323,UTI Mid Cap Fund - Regular - Growth
102886,2026-04-09,-2.098123416505395,UTI Mid Cap Fund - Regular - Growth
102886,2026-04-10,-2.1611765597056465,UTI Mid Cap Fund - Regular - Growth
102886,2026-04-11,-2.1611765597056465,UTI Mid Cap Fund - Regular - Growth
102886,2026-04-12,-2.3043141932155162,UTI Mid Cap Fund - Regular - Growth
102886,2026-04-13,-2.8125797042782623,UTI Mid Cap Fund - Regular - Growth
102886,2026-04-14,-2.2184682905375914,UTI Mid Cap Fund - Regular - Growth
102886,2026-04-15,-2.2611233795530103,UTI Mid Cap Fund - Regular - Growth
102886,2026-04-16,-2.2841500164156825,UTI Mid Cap Fund - Regular - Growth
102886,2026-04-17,-1.8503655330455673,UTI Mid Cap Fund - Regular - Growth
102886,2026-04-18,-1.8503655330455673,UTI Mid Cap Fund - Regular - Growth
102886,2026-04-19,-1.6362002529701405,UTI Mid Cap Fund - Regular - Growth
102886,2026-04-20,-1.3652451603789755,UTI Mid Cap Fund - Regular - Growth
102886,2026-04-21,-1.7996306914157092,UTI Mid Cap Fund - Regular - Growth
102886,2026-04-22,-1.944574283861323,UTI Mid Cap Fund - Regular - Growth
102886,2026-04-23,-1.6833757521416792,UTI Mid Cap Fund - Regular - Growth
102886,2026-04-24,-1.9793315291265168,UTI Mid Cap Fund - Regular - Growth
102886,2026-04-25,-1.9793315291265168,UTI Mid Cap Fund - Regular - Growth
102886,2026-04-26,-1.889997891710536,UTI Mid Cap Fund - Regular - Growth
102886,2026-04-27,-1.8189607594002697,UTI Mid Cap Fund - Regular - Growth
102886,2026-04-28,-2.0145387127391223,UTI Mid Cap Fund - Regular - Growth
102886,2026-04-29,-1.6397796091781451,UTI Mid Cap Fund - Regular - Growth
102886,2026-04-30,-1.3904035098413032,UTI Mid Cap Fund - Regular - Growth
102886,2026-05-01,-1.4021082741643291,UTI Mid Cap Fund - Regular - Growth
102886,2026-05-02,-1.402108274164329,UTI Mid Cap Fund - Regular - Growth
102886,2026-05-03,-1.449144266330518,UTI Mid Cap Fund - Regular - Growth
102886,2026-05-04,-1.7396690757076085,UTI Mid Cap Fund - Regular - Growth
102886,2026-05-05,-1.3130619485861956,UTI Mid Cap Fund - Regular - Growth
102886,2026-05-06,-1.067797267344325,UTI Mid Cap Fund - Regular - Growth
102886,2026-05-07,-0.7273374740508285,UTI Mid Cap Fund - Regular - Growth
102886,2026-05-08,-0.6933847663696384,UTI Mid Cap Fund - Regular - Growth
102886,2026-05-09,-0.6933847663696383,UTI Mid Cap Fund - Regular - Growth
102886,2026-05-10,-0.9689577449195508,UTI Mid Cap Fund - Regular - Growth
102886,2026-05-11,-1.1852563026520284,UTI Mid Cap Fund - Regular - Growth
102886,2026-05-12,-0.8160599350399402,UTI Mid Cap Fund - Regular - Growth
102886,2026-05-13,-0.794358429576462,UTI Mid Cap Fund - Regular - Growth
102886,2026-05-14,-0.8141735293282296,UTI Mid Cap Fund - Regular - Growth
102886,2026-05-15,-0.7121944652658941,UTI Mid Cap Fund - Regular - Growth
102886,2026-05-16,-0.7121944652658941,UTI Mid Cap Fund - Regular - Growth
102886,2026-05-17,-0.864163304296831,UTI Mid Cap Fund - Regular - Growth
102886,2026-05-18,-1.0761872297173993,UTI Mid Cap Fund - Regular - Growth
102886,2026-05-19,-1.5496286221049662,UTI Mid Cap Fund - Regular - Growth
102886,2026-05-20,-1.5375780166033781,UTI Mid Cap Fund - Regular - Growth
102886,2026-05-21,-1.9418506839304341,UTI Mid Cap Fund - Regular - Growth
102886,2026-05-22,-1.912832869147545,UTI Mid Cap Fund - Regular - Growth
102886,2026-05-23,-1.912832869147545,UTI Mid Cap Fund - Regular - Growth
102886,2026-05-24,-2.268143103976981,UTI Mid Cap Fund - Regular - Growth
102886,2026-05-25,-2.3199899341040027,UTI Mid Cap Fund - Regular - Growth
102886,2026-05-26,-2.466719272465909,UTI Mid Cap Fund - Regular - Growth
102886,2026-05-27,-2.5699275168850746,UTI Mid Cap Fund - Regular - Growth
102886,2026-05-28,-2.5134007239432616,UTI Mid Cap Fund - Regular - Growth
102886,2026-05-29,-2.320275330308206,UTI Mid Cap Fund - Regular - Growth
119092,2022-01-03,,Axis Bluechip Fund - Regular - Growth
119092,2022-01-04,,Axis Bluechip Fund - Regular - Growth
119092,2022-01-05,,Axis Bluechip Fund - Regular - Growth
119092,2022-01-06,,Axis Bluechip Fund - Regular - Growth
119092,2022-01-07,,Axis Bluechip Fund - Regular - Growth
119092,2022-01-08,,Axis Bluechip Fund - Regular - Growth
119092,2022-01-09,,Axis Bluechip Fund - Regular - Growth
119092,2022-01-10,,Axis Bluechip Fund - Regular - Growth
119092,2022-01-11,,Axis Bluechip Fund - Regular - Growth
119092,2022-01-12,,Axis Bluechip Fund - Regular - Growth
119092,2022-01-13,,Axis Bluechip Fund - Regular - Growth
119092,2022-01-14,,Axis Bluechip Fund - Regular - Growth
119092,2022-01-15,,Axis Bluechip Fund - Regular - Growth
119092,2022-01-16,,Axis Bluechip Fund - Regular - Growth
119092,2022-01-17,,Axis Bluechip Fund - Regular - Growth
119092,2022-01-18,,Axis Bluechip Fund - Regular - Growth
119092,2022-01-19,,Axis Bluechip Fund - Regular - Growth
119092,2022-01-20,,Axis Bluechip Fund - Regular - Growth
119092,2022-01-21,,Axis Bluechip Fund - Regular - Growth
119092,2022-01-22,,Axis Bluechip Fund - Regular - Growth
119092,2022-01-23,,Axis Bluechip Fund - Regular - Growth
119092,2022-01-24,,Axis Bluechip Fund - Regular - Growth
119092,2022-01-25,,Axis Bluechip Fund - Regular - Growth
119092,2022-01-26,,Axis Bluechip Fund - Regular - Growth
119092,2022-01-27,,Axis Bluechip Fund - Regular - Growth
119092,2022-01-28,,Axis Bluechip Fund - Regular - Growth
119092,2022-01-29,,Axis Bluechip Fund - Regular - Growth
119092,2022-01-30,,Axis Bluechip Fund - Regular - Growth
119092,2022-01-31,,Axis Bluechip Fund - Regular - Growth
119092,2022-02-01,,Axis Bluechip Fund - Regular - Growth
119092,2022-02-02,,Axis Bluechip Fund - Regular - Growth
119092,2022-02-03,,Axis Bluechip Fund - Regular - Growth
119092,2022-02-04,,Axis Bluechip Fund - Regular - Growth
119092,2022-02-05,,Axis Bluechip Fund - Regular - Growth
119092,2022-02-06,,Axis Bluechip Fund - Regular - Growth
119092,2022-02-07,,Axis Bluechip Fund - Regular - Growth
119092,2022-02-08,,Axis Bluechip Fund - Regular - Growth
119092,2022-02-09,,Axis Bluechip Fund - Regular - Growth
119092,2022-02-10,,Axis Bluechip Fund - Regular - Growth
119092,2022-02-11,,Axis Bluechip Fund - Regular - Growth
119092,2022-02-12,,Axis Bluechip Fund - Regular - Growth
119092,2022-02-13,,Axis Bluechip Fund - Regular - Growth
119092,2022-02-14,,Axis Bluechip Fund - Regular - Growth
119092,2022-02-15,,Axis Bluechip Fund - Regular - Growth
119092,2022-02-16,,Axis Bluechip Fund - Regular - Growth
119092,2022-02-17,,Axis Bluechip Fund - Regular - Growth
119092,2022-02-18,,Axis Bluechip Fund - Regular - Growth
119092,2022-02-19,,Axis Bluechip Fund - Regular - Growth
119092,2022-02-20,,Axis Bluechip Fund - Regular - Growth
119092,2022-02-21,,Axis Bluechip Fund - Regular - Growth
119092,2022-02-22,,Axis Bluechip Fund - Regular - Growth
119092,2022-02-23,,Axis Bluechip Fund - Regular - Growth
119092,2022-02-24,,Axis Bluechip Fund - Regular - Growth
119092,2022-02-25,,Axis Bluechip Fund - Regular - Growth
119092,2022-02-26,,Axis Bluechip Fund - Regular - Growth
119092,2022-02-27,,Axis Bluechip Fund - Regular - Growth
119092,2022-02-28,,Axis Bluechip Fund - Regular - Growth
119092,2022-03-01,,Axis Bluechip Fund - Regular - Growth
119092,2022-03-02,,Axis Bluechip Fund - Regular - Growth
119092,2022-03-03,,Axis Bluechip Fund - Regular - Growth
119092,2022-03-04,,Axis Bluechip Fund - Regular - Growth
119092,2022-03-05,,Axis Bluechip Fund - Regular - Growth
119092,2022-03-06,,Axis Bluechip Fund - Regular - Growth
119092,2022-03-07,,Axis Bluechip Fund - Regular - Growth
119092,2022-03-08,,Axis Bluechip Fund - Regular - Growth
119092,2022-03-09,,Axis Bluechip Fund - Regular - Growth
119092,2022-03-10,,Axis Bluechip Fund - Regular - Growth
119092,2022-03-11,,Axis Bluechip Fund - Regular - Growth
119092,2022-03-12,,Axis Bluechip Fund - Regular - Growth
119092,2022-03-13,,Axis Bluechip Fund - Regular - Growth
119092,2022-03-14,,Axis Bluechip Fund - Regular - Growth
119092,2022-03-15,,Axis Bluechip Fund - Regular - Growth
119092,2022-03-16,,Axis Bluechip Fund - Regular - Growth
119092,2022-03-17,,Axis Bluechip Fund - Regular - Growth
119092,2022-03-18,,Axis Bluechip Fund - Regular - Growth
119092,2022-03-19,,Axis Bluechip Fund - Regular - Growth
119092,2022-03-20,,Axis Bluechip Fund - Regular - Growth
119092,2022-03-21,,Axis Bluechip Fund - Regular - Growth
119092,2022-03-22,,Axis Bluechip Fund - Regular - Growth
119092,2022-03-23,,Axis Bluechip Fund - Regular - Growth
119092,2022-03-24,,Axis Bluechip Fund - Regular - Growth
119092,2022-03-25,,Axis Bluechip Fund - Regular - Growth
119092,2022-03-26,,Axis Bluechip Fund - Regular - Growth
119092,2022-03-27,,Axis Bluechip Fund - Regular - Growth
119092,2022-03-28,,Axis Bluechip Fund - Regular - Growth
119092,2022-03-29,,Axis Bluechip Fund - Regular - Growth
119092,2022-03-30,,Axis Bluechip Fund - Regular - Growth
119092,2022-03-31,,Axis Bluechip Fund - Regular - Growth
119092,2022-04-01,,Axis Bluechip Fund - Regular - Growth
119092,2022-04-02,,Axis Bluechip Fund - Regular - Growth
119092,2022-04-03,-1.5689182970074484,Axis Bluechip Fund - Regular - Growth
119092,2022-04-04,-1.0794132671368075,Axis Bluechip Fund - Regular - Growth
119092,2022-04-05,-1.1168421473019565,Axis Bluechip Fund - Regular - Growth
119092,2022-04-06,-1.7459105821920198,Axis Bluechip Fund - Regular - Growth
119092,2022-04-07,-2.189215882446858,Axis Bluechip Fund - Regular - Growth
119092,2022-04-08,-2.0988249741352045,Axis Bluechip Fund - Regular - Growth
119092,2022-04-09,-2.098824974135205,Axis Bluechip Fund - Regular - Growth
119092,2022-04-10,-1.8943624942364283,Axis Bluechip Fund - Regular - Growth
119092,2022-04-11,-1.8160353620318306,Axis Bluechip Fund - Regular - Growth
119092,2022-04-12,-2.0368468623255254,Axis Bluechip Fund - Regular - Growth
119092,2022-04-13,-2.017373619076029,Axis Bluechip Fund - Regular - Growth
119092,2022-04-14,-2.310640426248948,Axis Bluechip Fund - Regular - Growth
119092,2022-04-15,-2.394736625906018,Axis Bluechip Fund - Regular - Growth
119092,2022-04-16,-2.394736625906018,Axis Bluechip Fund - Regular - Growth
119092,2022-04-17,-2.1918888689479497,Axis Bluechip Fund - Regular - Growth
119092,2022-04-18,-2.411905766200919,Axis Bluechip Fund - Regular - Growth
119092,2022-04-19,-1.7133045623002134,Axis Bluechip Fund - Regular - Growth
119092,2022-04-20,-1.2132040324287192,Axis Bluechip Fund - Regular - Growth
119092,2022-04-21,-0.9537958051365404,Axis Bluechip Fund - Regular - Growth
119092,2022-04-22,-0.7723423470610928,Axis Bluechip Fund - Regular - Growth
119092,2022-04-23,-0.7723423470610928,Axis Bluechip Fund - Regular - Growth
119092,2022-04-24,-1.0824886041826025,Axis Bluechip Fund - Regular - Growth
119092,2022-04-25,-1.0450819197095602,Axis Bluechip Fund - Regular - Growth
119092,2022-04-26,-1.1329967560136005,Axis Bluechip Fund - Regular - Growth
119092,2022-04-27,-1.4674440502428119,Axis Bluechip Fund - Regular - Growth
119092,2022-04-28,-1.4404791604557183,Axis Bluechip Fund - Regular - Growth
119092,2022-04-29,-1.4476089362313695,Axis Bluechip Fund - Regular - Growth
119092,2022-04-30,-1.4476089362313695,Axis Bluechip Fund - Regular - Growth
119092,2022-05-01,-1.4460839559436742,Axis Bluechip Fund - Regular - Growth
119092,2022-05-02,-1.8807021980742786,Axis Bluechip Fund - Regular - Growth
119092,2022-05-03,-2.1716033670975126,Axis Bluechip Fund - Regular - Growth
119092,2022-05-04,-1.760750737467798,Axis Bluechip Fund - Regular - Growth
119092,2022-05-05,-1.9469510955492866,Axis Bluechip Fund - Regular - Growth
119092,2022-05-06,-2.1931750438244917,Axis Bluechip Fund - Regular - Growth
119092,2022-05-07,-2.1931750438244917,Axis Bluechip Fund - Regular - Growth
119092,2022-05-08,-2.068021323285238,Axis Bluechip Fund - Regular - Growth
119092,2022-05-09,-1.9374869364825678,Axis Bluechip Fund - Regular - Growth
119092,2022-05-10,-1.8577488315029356,Axis Bluechip Fund - Regular - Growth
119092,2022-05-11,-1.777291029386897,Axis Bluechip Fund - Regular - Growth
119092,2022-05-12,-1.6032060900690637,Axis Bluechip Fund - Regular - Growth
119092,2022-05-13,-1.3766287514402356,Axis Bluechip Fund - Regular - Growth
119092,2022-05-14,-1.3766287514402358,Axis Bluechip Fund - Regular - Growth
119092,2022-05-15,-1.5916575015444088,Axis Bluechip Fund - Regular - Growth
119092,2022-05-16,-1.8059727371839778,Axis Bluechip Fund - Regular - Growth
119092,2022-05-17,-2.0042033094511433,Axis Bluechip Fund - Regular - Growth
119092,2022-05-18,-2.2090751420344956,Axis Bluechip Fund - Regular - Growth
119092,2022-05-19,-2.333532743004374,Axis Bluechip Fund - Regular - Growth
119092,2022-05-20,-2.3251289551541463,Axis Bluechip Fund - Regular - Growth
119092,2022-05-21,-2.3251289551541463,Axis Bluechip Fund - Regular - Growth
119092,2022-05-22,-2.469447287179229,Axis Bluechip Fund - Regular - Growth
119092,2022-05-23,-2.303950279312626,Axis Bluechip Fund - Regular - Growth
119092,2022-05-24,-2.0661695072505593,Axis Bluechip Fund - Regular - Growth
119092,2022-05-25,-2.5628613900594712,Axis Bluechip Fund - Regular - Growth
119092,2022-05-26,-2.7433214633328475,Axis Bluechip Fund - Regular - Growth
119092,2022-05-27,-2.821466182403414,Axis Bluechip Fund - Regular - Growth
119092,2022-05-28,-2.821466182403414,Axis Bluechip Fund - Regular - Growth
119092,2022-05-29,-2.80668667817252,Axis Bluechip Fund - Regular - Growth
119092,2022-05-30,-3.2946265552492076,Axis Bluechip Fund - Regular - Growth
119092,2022-05-31,-2.9435191073151517,Axis Bluechip Fund - Regular - Growth
119092,2022-06-01,-2.3521681241441286,Axis Bluechip Fund - Regular - Growth
119092,2022-06-02,-1.9701799850644166,Axis Bluechip Fund - Regular - Growth
119092,2022-06-03,-2.0995164154915567,Axis Bluechip Fund - Regular - Growth
119092,2022-06-04,-2.0995164154915567,Axis Bluechip Fund - Regular - Growth
119092,2022-06-05,-2.235553341184549,Axis Bluechip Fund - Regular - Growth
119092,2022-06-06,-1.9547758893131872,Axis Bluechip Fund - Regular - Growth
119092,2022-06-07,-1.4493181499309773,Axis Bluechip Fund - Regular - Growth
119092,2022-06-08,-1.7334701893440587,Axis Bluechip Fund - Regular - Growth
119092,2022-06-09,-1.3370006144407676,Axis Bluechip Fund - Regular - Growth
119092,2022-06-10,-1.5956239336195996,Axis Bluechip Fund - Regular - Growth
119092,2022-06-11,-1.5956239336195996,Axis Bluechip Fund - Regular - Growth
119092,2022-06-12,-1.4789296043342952,Axis Bluechip Fund - Regular - Growth
119092,2022-06-13,-0.7088137621592797,Axis Bluechip Fund - Regular - Growth
119092,2022-06-14,-0.9197794932889993,Axis Bluechip Fund - Regular - Growth
119092,2022-06-15,-0.31639860416508214,Axis Bluechip Fund - Regular - Growth
119092,2022-06-16,0.23107968871966922,Axis Bluechip Fund - Regular - Growth
119092,2022-06-17,0.22186742975016047,Axis Bluechip Fund - Regular - Growth
119092,2022-06-18,0.22186742975016047,Axis Bluechip Fund - Regular - Growth
119092,2022-06-19,0.4619528220059392,Axis Bluechip Fund - Regular - Growth
119092,2022-06-20,0.4031386983827747,Axis Bluechip Fund - Regular - Growth
119092,2022-06-21,0.755662674962514,Axis Bluechip Fund - Regular - Growth
119092,2022-06-22,0.34565122911609264,Axis Bluechip Fund - Regular - Growth
119092,2022-06-23,0.771436260043963,Axis Bluechip Fund - Regular - Growth
119092,2022-06-24,0.42901622072900825,Axis Bluechip Fund - Regular - Growth
119092,2022-06-25,0.42901622072900825,Axis Bluechip Fund - Regular - Growth
119092,2022-06-26,0.5102169027176406,Axis Bluechip Fund - Regular - Growth
119092,2022-06-27,0.38181936925399645,Axis Bluechip Fund - Regular - Growth
119092,2022-06-28,0.3120072084772835,Axis Bluechip Fund - Regular - Growth
119092,2022-06-29,0.3810025014543949,Axis Bluechip Fund - Regular - Growth
119092,2022-06-30,0.7446591838811633,Axis Bluechip Fund - Regular - Growth
119092,2022-07-01,0.9040546984491011,Axis Bluechip Fund - Regular - Growth
119092,2022-07-02,0.9040546984491011,Axis Bluechip Fund - Regular - Growth
119092,2022-07-03,0.5905358112454011,Axis Bluechip Fund - Regular - Growth
119092,2022-07-04,0.898816052478496,Axis Bluechip Fund - Regular - Growth
119092,2022-07-05,1.253373949284591,Axis Bluechip Fund - Regular - Growth
119092,2022-07-06,1.5999648714595518,Axis Bluechip Fund - Regular - Growth
119092,2022-07-07,1.682755305358103,Axis Bluechip Fund - Regular - Growth
119092,2022-07-08,1.5628592352736876,Axis Bluechip Fund - Regular - Growth
119092,2022-07-09,1.5628592352736876,Axis Bluechip Fund - Regular - Growth
119092,2022-07-10,1.5759917657137723,Axis Bluechip Fund - Regular - Growth
119092,2022-07-11,1.4440518884667002,Axis Bluechip Fund - Regular - Growth
119092,2022-07-12,1.3045887773862186,Axis Bluechip Fund - Regular - Growth
119092,2022-07-13,1.7758645190809186,Axis Bluechip Fund - Regular - Growth
119092,2022-07-14,2.0581559390729387,Axis Bluechip Fund - Regular - Growth
119092,2022-07-15,2.1962249793154522,Axis Bluechip Fund - Regular - Growth
119092,2022-07-16,2.1962249793154522,Axis Bluechip Fund - Regular - Growth
119092,2022-07-17,2.2693494646764822,Axis Bluechip Fund - Regular - Growth
119092,2022-07-18,1.5027102393598744,Axis Bluechip Fund - Regular - Growth
119092,2022-07-19,1.3959866535325565,Axis Bluechip Fund - Regular - Growth
119092,2022-07-20,0.9811820616432526,Axis Bluechip Fund - Regular - Growth
119092,2022-07-21,0.7618281855885151,Axis Bluechip Fund - Regular - Growth
119092,2022-07-22,0.4183950419694017,Axis Bluechip Fund - Regular - Growth
119092,2022-07-23,0.4183950419694017,Axis Bluechip Fund - Regular - Growth
119092,2022-07-24,0.41953795858550885,Axis Bluechip Fund - Regular - Growth
119092,2022-07-25,0.40416281064677234,Axis Bluechip Fund - Regular - Growth
119092,2022-07-26,0.3451524042350453,Axis Bluechip Fund - Regular - Growth
119092,2022-07-27,0.5972800970818841,Axis Bluechip Fund - Regular - Growth
119092,2022-07-28,0.4885734231669002,Axis Bluechip Fund - Regular - Growth
119092,2022-07-29,0.4144636863935941,Axis Bluechip Fund - Regular - Growth
119092,2022-07-30,0.4144636863935941,Axis Bluechip Fund - Regular - Growth
119092,2022-07-31,0.4470532667589844,Axis Bluechip Fund - Regular - Growth
119092,2022-08-01,1.2832275870172496,Axis Bluechip Fund - Regular - Growth
119092,2022-08-02,0.9553564573005081,Axis Bluechip Fund - Regular - Growth
119092,2022-08-03,0.9379666448301182,Axis Bluechip Fund - Regular - Growth
119092,2022-08-04,1.2439226261821612,Axis Bluechip Fund - Regular - Growth
119092,2022-08-05,0.9419326481502031,Axis Bluechip Fund - Regular - Growth
119092,2022-08-06,0.9419326481502031,Axis Bluechip Fund - Regular - Growth
119092,2022-08-07,0.8241788267729381,Axis Bluechip Fund - Regular - Growth
119092,2022-08-08,1.143436051590421,Axis Bluechip Fund - Regular - Growth
119092,2022-08-09,0.873206590463861,Axis Bluechip Fund - Regular - Growth
119092,2022-08-10,0.6751670724918909,Axis Bluechip Fund - Regular - Growth
119092,2022-08-11,0.5501724662484884,Axis Bluechip Fund - Regular - Growth
119092,2022-08-12,0.970443489299728,Axis Bluechip Fund - Regular - Growth
119092,2022-08-13,0.970443489299728,Axis Bluechip Fund - Regular - Growth
119092,2022-08-14,0.9928327730980966,Axis Bluechip Fund - Regular - Growth
119092,2022-08-15,0.7874204932765769,Axis Bluechip Fund - Regular - Growth
119092,2022-08-16,1.104369456779702,Axis Bluechip Fund - Regular - Growth
119092,2022-08-17,1.4427765248507056,Axis Bluechip Fund - Regular - Growth
119092,2022-08-18,1.3059434457949715,Axis Bluechip Fund - Regular - Growth
119092,2022-08-19,1.4424205395888936,Axis Bluechip Fund - Regular - Growth
119092,2022-08-20,1.4424205395888936,Axis Bluechip Fund - Regular - Growth
119092,2022-08-21,1.474915253822945,Axis Bluechip Fund - Regular - Growth
119092,2022-08-22,1.9710384589527081,Axis Bluechip Fund - Regular - Growth
119092,2022-08-23,2.061968686773742,Axis Bluechip Fund - Regular - Growth
119092,2022-08-24,2.1355603395119256,Axis Bluechip Fund - Regular - Growth
119092,2022-08-25,2.314416283264005,Axis Bluechip Fund - Regular - Growth
119092,2022-08-26,2.4355529151224826,Axis Bluechip Fund - Regular - Growth
119092,2022-08-27,2.4355529151224826,Axis Bluechip Fund - Regular - Growth
119092,2022-08-28,2.6935648263608636,Axis Bluechip Fund - Regular - Growth
119092,2022-08-29,2.6823804133104088,Axis Bluechip Fund - Regular - Growth
119092,2022-08-30,2.3955546653223903,Axis Bluechip Fund - Regular - Growth
119092,2022-08-31,2.3091037467261324,Axis Bluechip Fund - Regular - Growth
119092,2022-09-01,2.260962571516334,Axis Bluechip Fund - Regular - Growth
119092,2022-09-02,2.3097364585234863,Axis Bluechip Fund - Regular - Growth
119092,2022-09-03,2.3097364585234863,Axis Bluechip Fund - Regular - Growth
119092,2022-09-04,2.3079174039151495,Axis Bluechip Fund - Regular - Growth
119092,2022-09-05,1.8973082835663233,Axis Bluechip Fund - Regular - Growth
119092,2022-09-06,1.8826641266082589,Axis Bluechip Fund - Regular - Growth
